Fecha	ID Dispositivo	Dispositivo	Grupo Usuario	Usuario	Evento
21/12/2019 13:18	542185233	FaceStation 2 542185233 (192.168.1.203)	All Users	118915	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 13:18	542185233	FaceStation 2 542185233 (192.168.1.203)	All Users	118915	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 13:15	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	55073	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 13:15	542185233	FaceStation 2 542185233 (192.168.1.203)	All Users	1595	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 13:15	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	55073	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 13:12	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	116103	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 13:10	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119303	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 13:10	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	117623	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 13:09	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	116613	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 13:09	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	118520	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 13:08	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	118508	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 12:49	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118553	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 12:21	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	1263	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 12:00	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	43260	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 12:00	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	1037	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 11:59	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	117305	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 11:59	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	117305	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 11:52	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	45974	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 11:49	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119386	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 11:49	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	1846	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 11:47	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	41596	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 11:42	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	118722	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 11:42	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	68814	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 11:32	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	69262	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 11:25	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	65684	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 11:24	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	343	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 11:24	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	117070	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 11:18	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118553	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 11:09	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	118513	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 10:36	542185233	FaceStation 2 542185233 (192.168.1.203)	All Users	119517	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 10:35	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119517	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 10:35	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119173	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 10:34	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	65680	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 10:34	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	145	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 10:34	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	145	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 10:32	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	769	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 10:31	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118999	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 10:10	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	68464	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 10:03	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	118499	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 10:03	542185233	FaceStation 2 542185233 (192.168.1.203)	All Users	119507	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 10:02	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119518	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 10:01	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	118567	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 10:01	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	115649	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 10:01	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	118454	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 09:54	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	115896	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 09:50	542185233	FaceStation 2 542185233 (192.168.1.203)	All Users	68972	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 09:49	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	68972	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 09:45	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	116730	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 09:28	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	380	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 09:22	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	118422	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 09:22	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	118422	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 09:18	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	117445	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 09:17	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	302	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 09:13	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	116103	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 09:13	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119517	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 09:12	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	68868	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 09:07	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	668	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 09:07	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	668	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 09:07	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	41596	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 09:02	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	115626	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:59	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	543	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:55	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119173	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:53	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118915	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:47	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	54862	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:47	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119145	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:46	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	1037	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:44	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	1883	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:44	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119102	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:43	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	343	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:42	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	145	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:41	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	118503	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:39	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	118567	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:39	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119142	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:37	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	117070	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:37	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	116613	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:36	542185233	FaceStation 2 542185233 (192.168.1.203)	All Users	117054	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:29	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119507	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:27	542185233	FaceStation 2 542185233 (192.168.1.203)	All Users	117837	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:26	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119377	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:26	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118877	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:26	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119303	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:25	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	1595	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:25	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	118520	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:25	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	118508	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:23	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	113	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:22	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119386	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:22	542185233	FaceStation 2 542185233 (192.168.1.203)	All Users	68464	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:16	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	115649	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:15	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	118499	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:15	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119389	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:15	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119389	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:14	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	67223	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:13	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	118454	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:13	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	65684	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:09	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119518	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:05	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	115792	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:05	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	45974	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:05	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	340	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:04	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	65680	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 08:01	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	69262	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 07:59	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118999	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 07:59	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	1846	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 07:57	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	63510	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 07:55	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	49251	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 07:47	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119048	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 07:46	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	43260	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 07:43	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	118722	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 07:41	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	55073	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 07:36	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	68814	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 07:36	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	115020	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 07:33	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	115896	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 07:15	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	68118	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 07:13	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	1689	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 07:13	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	1689	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 07:11	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118350	1:N Autenticaciￃﾳn exitosa (Rostro)
21/12/2019 07:07	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118350	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 23:39	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	117623	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 22:35	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	116103	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 22:35	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	118508	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 22:35	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118520	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 22:35	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118915	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 22:35	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	118851	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 22:35	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118915	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 22:35	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	55073	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 22:34	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118252	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 22:34	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119303	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 22:34	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119389	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 22:34	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119389	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 22:33	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	118503	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 22:10	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	116757	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 22:06	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	1846	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 22:05	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	116613	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 22:02	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	116567	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:53	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	68972	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:34	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	302	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:31	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	343	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:31	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	117070	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:27	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119173	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:27	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119517	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:26	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	145	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:24	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	41596	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:24	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119518	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:23	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	119145	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:23	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118999	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:23	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	668	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:23	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	668	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:22	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	119507	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:22	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	115555	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:21	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	118422	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:21	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	118422	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:21	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	118422	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:21	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	380	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:21	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	380	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:19	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	118567	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 21:05	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	68972	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 20:53	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119464	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 20:53	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119411	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 20:53	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119055	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 20:52	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119049	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 20:51	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	118738	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 20:50	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	115579	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 20:40	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	1595	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 19:31	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	543	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 19:16	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	1689	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 19:08	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	68118	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 19:06	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	68118	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:50	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118350	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:50	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118350	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:48	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119346	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:48	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	68868	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:47	542185216	FaceStation 2 542185216 (192.168.1.201)	All Users	46578	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:47	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	69227	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:39	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	49251	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:38	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	118655	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:34	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	63280	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:33	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	113	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:32	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	68814	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:27	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	68464	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:24	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	65680	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:13	542185233	FaceStation 2 542185233 (192.168.1.203)	All Users	59673	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:12	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	115792	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:10	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	63510	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:06	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118831	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:06	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118831	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:05	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	184	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:04	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	1537	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:03	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	184	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:02	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	115896	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:01	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	115020	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 18:01	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119382	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 17:54	542185220	FaceStation 2 542185220 (192.168.1.202)	All Users	116241	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 17:49	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	862	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 17:48	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	62319	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 17:47	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119377	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 17:47	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	119342	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 17:47	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	118877	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 17:46	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	54825	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 17:46	542340159	FaceStation 2 542340159 (192.168.1.204)	All Users	146	1:N Autenticaciￃﾳn exitosa (Rostro)
20/12/2019 17:45	542185239	FaceStation 2 542185239 (192.168.1.200)	All Users	117516	1:N Autenticaciￃﾳn exitosa (Rostro)
